epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.11696,1.41219,3.31884,1.83172,0.0034,1,0.07361,0.02894,2.18418,4.45438,3.32911,6.668e-05,6.668e-05,6.668e-05
